4.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,
4.836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,
4.836065573770492,10.0,0.0,0.0,0.0,0.0,0.0,
4.836065573770492,10.0,0.0,0.0,0.0,0.0,0.0,
4.793388429752065,10.0,0.0,0.0,0.0,0.0,0.0,
-1000.0, 0.0, 0.0, 0.0, 0.0
-1000.0, 0.0, 0.0, 0.0, 0.0
4.796747967479674,10.0,0.0,0.0,0.0,0.0,0.0,
4.17910447761194,10.0,0.0,0.0,0.0,0.0,0.0,
4.222222222222223,10.0,0.0,0.0,0.0,0.0,0.0,
4.222222222222223,10.0,0.0,0.0,0.0,0.0,0.0,
4.5578231292517,10.0,0.0,0.0,0.0,0.0,0.0,
4.5578231292517,10.0,0.0,0.0,0.0,0.0,0.0,
4.5578231292517,10.0,0.0,0.0,0.0,0.0,0.0,
4.5578231292517,10.0,0.0,0.0,0.0,0.0,0.0,
4.5578231292517,10.0,0.0,0.0,0.0,0.0,0.0,
4.5578231292517,10.0,0.0,0.0,0.0,0.0,0.0,
4.496644295302014,10.0,0.0,0.0,0.0,0.0,0.0,
4.496644295302014,10.0,0.0,0.0,0.0,0.0,0.0,
4.533333333333333,10.0,0.0,0.0,0.0,0.0,0.0,
5.0344827586206895,10.0,0.0,0.0,0.0,0.0,0.0,
5.1020408163265305,10.0,0.0,0.0,0.0,0.0,0.0,
4.930555555555555,10.0,0.0,0.0,0.0,0.0,0.0,
4.930555555555555,10.0,0.0,0.0,0.0,0.0,0.0,
4.930555555555555,10.0,10.0,0.0,0.0,0.0,0.0,
5.034965034965035,10.0,10.0,0.0,0.0,0.0,0.0,
4.335664335664335,0.0,0.0,0.0,0.0,0.0,0.0,
4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,
5.804195804195804,0.0,0.0,0.0,0.0,0.0,0.0,
5.944055944055944,0.0,0.0,0.0,0.0,0.0,0.0,
6.223776223776224,0.0,0.0,0.0,0.0,0.0,0.0,
6.433566433566433,0.0,0.0,0.0,0.0,0.0,0.0,
6.503496503496503,0.0,0.0,0.0,0.0,0.0,0.0,
7.2027972027972025,10.0,10.0,0.0,0.0,0.0,0.0,
7.333333333333334,10.0,10.0,0.0,0.0,0.0,0.0,
7.2027972027972025,10.0,10.0,0.0,0.0,0.0,0.0,
7.2027972027972025,10.0,10.0,0.0,0.0,0.0,0.0,
7.2027972027972025,10.0,10.0,0.0,0.0,0.0,0.0,
7.272727272727273,10.0,10.0,0.0,0.0,0.0,0.0,
7.5524475524475525,0.0,0.0,0.0,0.0,0.0,0.0,
7.272727272727273,10.0,10.0,0.0,0.0,0.0,0.0,
7.3426573426573425,10.0,10.0,0.0,0.0,0.0,0.0,
7.4125874125874125,5.0,0.0,0.0,0.0,0.0,0.0,
7.3426573426573425,10.0,10.0,0.0,0.0,0.0,0.0,
7.361111111111111,10.0,10.0,0.0,0.0,0.0,0.0,
